intersection_id,weekday,hour,volume_sum,observations,mean_volume
1018,5,19,192241.366667,421,456.63032462470306
1018,5,20,188346.033334,420,448.4429365095238
1018,5,21,176096.533334,419,420.27812251551313
1018,5,22,151761.066666,416,364.81025640865386
1018,5,23,124579.4,416,299.4697115384615
1018,6,0,92490.799999,406,227.8098522142857
1018,6,1,60829.866668,415,146.57799197108434
1018,6,2,37388.333333,416,89.87580128125
1018,6,3,26920.800002,416,64.71346154326923
1018,6,4,28130.566668,416,67.62155449038461
1018,6,5,44038.766666,414,106.37383252657006
1018,6,6,93373.966669,412,226.63584142961165
1018,6,7,169685.799998,412,411.8587378592233
1018,6,8,208028.0,412,504.92233009708735
1018,6,9,193308.033333,408,473.79419934558825
1018,6,10,189816.233333,409,464.098370007335
1018,6,11,190331.366666,416,457.52732371634613
1018,6,12,185755.05,414,448.68369565217387
1018,6,13,184659.833334,407,453.7096642113022
1018,6,14,175967.683334,400,439.919208335
1018,6,15,171526.166666,408,420.4072712401961
1018,6,16,174446.05,412,423.41274271844657
1018,6,17,183646.866667,413,444.66553672397094
1018,6,18,187162.4,414,452.0830917874396
1018,6,19,188497.9,415,454.21180722891563
1018,6,20,185260.833334,417,444.2705835347722
1018,6,21,177432.999999,418,424.48086124162677
1018,6,22,153839.033334,420,366.28341270000004
1018,6,23,127603.899999,418,305.27248803588515
1019,0,0,28101.222221,118,238.14595102542373
1019,0,1,16518.333335,120,137.65277779166667
1019,0,2,9898.777779,120,82.489814825
1019,0,3,7490.333333,120,62.41944444166666
1019,0,4,7618.0,120,63.483333333333334
1019,0,5,14324.11111,120,119.36759258333333
1019,0,6,35447.000001,120,295.391666675
1019,0,7,79788.55555599999,120,664.9046296333332
1019,0,8,103675.666667,118,878.6073446355932
1019,0,9,92217.555555,113,816.0845624336283
1019,0,10,88746.555555,112,792.3799603125
1019,0,11,86403.00000100001,112,771.4553571517857
1019,0,12,83868.666667,111,755.5735735765766
1019,0,13,83813.0,112,748.3303571428571
1019,0,14,80677.222222,112,720.3323412678571
1019,0,15,79343.666667,112,708.4255952410714
1019,0,16,83936.777779,114,736.287524377193
1019,0,17,92632.888889,120,771.9407407416667
1019,0,18,92513.555555,120,770.9462962916666
1019,0,19,86038.444444,120,716.9870370333333
1019,0,20,75763.888888,120,631.3657407333334
1019,0,21,67116.444444,120,559.3037036999999
1019,0,22,54016.888888,120,450.14074073333336
1019,0,23,40374.666666,116,348.0574712586207
1019,1,0,27763.444445,115,241.42125604347828
1019,1,1,16408.0,116,141.44827586206895
1019,1,2,9771.777778,116,84.23946360344827
1019,1,3,7050.111111,116,60.77681992241379
1019,1,4,7225.11111,116,62.28544060344827
1019,1,5,13259.666665,115,115.30144926086957
1019,1,6,31558.777778,112,281.7748015892857
1019,1,7,75613.444445,117,646.268755940171
1019,1,8,102299.055557,118,866.9411487881356
1019,1,9,89208.777777,112,796.5069444375
1019,1,10,87461.777777,112,780.9087301517857
1019,1,11,85427.333333,112,762.7440476160715
1019,1,12,84568.333333,112,755.0744047589286
1019,1,13,84009.333334,112,750.0833333392857
1019,1,14,81156.333334,112,724.6101190535713
1019,1,15,81458.555555,112,727.3085317410714
1019,1,16,80473.111111,109,738.2854230366974
1019,1,17,90612.222224,116,781.1398467586207
1019,1,18,91081.111109,120,759.0092592416667
1019,1,19,84571.666667,120,704.7638888916666
1019,1,20,75933.444445,120,632.7787037083333
1019,1,21,67577.222222,120,563.1435185166666
1019,1,22,51691.222223000004,117,441.80531814529917
1019,1,23,39807.111111,114,349.1851851842105
1019,2,0,27526.777778,113,243.59980334513273
1019,2,1,15769.555555,112,140.79960316964286
1019,2,2,9508.333332,112,84.89583332142857
1019,2,3,6872.777778,112,61.364087303571424
1019,2,4,6833.666668,112,61.014880964285716
1019,2,5,11832.888891,112,105.65079366964287
1019,2,6,29789.666666,112,265.97916666071427
1019,2,7,69300.333333,112,618.7529761875
1019,2,8,91976.444444,113,813.9508357876106
1019,2,9,82651.111111,108,765.2880658425927
1019,2,10,82561.111111,107,771.5991692616823
1019,2,11,83249.666667,108,770.8302469166666
1019,2,12,82188.222221,108,761.0020576018519
1019,2,13,78602.444445,108,727.8004115277778
1019,2,14,77670.333333,108,719.1697530833334
1019,2,15,73489.444445,104,706.6292735096154
1019,2,16,80064.444443,110,727.8585858454545
1019,2,17,90245.666667,119,758.3669467815126
1019,2,18,87072.666669,116,750.6264368017241
1019,2,19,85170.444444,120,709.7537037
1019,2,20,75317.11111,121,622.4554637190082
1019,2,21,66836.222222,120,556.9685185166667
1019,2,22,53332.777779,120,444.439814825
1019,2,23,42475.666665,116,366.1695402155172
1019,3,0,31780.444444,115,276.35169081739133
1019,3,1,18952.555557,116,163.38409962931036
1019,3,2,11095.222221,116,95.64846742241379
1019,3,3,8436.111111,118,71.49246704237288
1019,3,4,8103.0,119,68.09243697478992
1019,3,5,14011.555555,120,116.76296295833335
1019,3,6,31471.777779,120,262.264814825
1019,3,7,72141.88889,122,591.3269581147541
1019,3,8,96330.333334,121,796.1184573057851
1019,3,9,88430.444444,115,768.9603864695652
1019,3,10,87970.777777,112,785.4533730089286
1019,3,11,86729.222222,111,781.3443443423423
1019,3,12,88915.444444,112,793.8878968214285
1019,3,13,88953.777778,112,794.2301587321429
1019,3,14,88384.111112,112,789.1438492142858
1019,3,15,81855.11111099999,112,730.8492063482142
1019,3,16,81748.444445,114,717.0916179385965
1019,3,17,90627.222223,120,755.2268518583334
1019,3,18,88822.666668,120,740.1888889
1019,3,19,83289.444446,120,694.0787037166666
1019,3,20,75229.333332,122,616.6338797704917
1019,3,21,66116.888889,124,533.2007168467742
1019,3,22,56328.111111,124,454.25896057258063
1019,3,23,49305.555555,124,397.62544802419353
1019,4,0,38792.888889,122,317.97449909016393
1019,4,1,25561.444442,124,206.14068098387096
1019,4,2,14639.000001,124,118.05645162096775
1019,4,3,9006.444444,124,72.63261648387098
1019,4,4,6431.444445,124,51.86648745967742
1019,4,5,8547.222223,124,68.92921147580645
1019,4,6,20458.0,125,163.664
1019,4,7,36563.666666,124,294.8682795645161
1019,4,8,51094.777778,121,422.27089072727273
1019,4,9,67557.555556,116,582.3927203103449
1019,4,10,88402.666666,116,762.0919540172414
1019,4,11,83910.111112,116,723.3630268275862
1019,4,12,74268.111111,114,651.4746588684211
1019,4,13,75743.222222,112,676.2787698392857
1019,4,14,74762.333334,112,667.5208333392857
1019,4,15,71202.111111,112,635.7331349196429
1019,4,16,73612.777778,114,645.7261208596492
1019,4,17,79914.333334,124,644.4704301129032
1019,4,18,81374.00000100001,124,656.2419354919356
1019,4,19,75981.666665,124,612.7553763306452
1019,4,20,64633.222222,122,529.7805100163935
1019,4,21,61939.555555,124,499.51254479838707
1019,4,22,57802.333334,124,466.14784946774193
1019,4,23,49251.555555,124,397.1899641532258
1019,5,0,34090.000002,123,277.1544715609756
1019,5,1,18193.333334,124,146.72043011290322
1019,5,2,10002.88889,124,80.66845879032259
1019,5,3,6731.333333,124,54.28494623387096
1019,5,4,7176.111112,124,57.87186380645161
1019,5,5,13487.444444,124,108.76971325806453
1019,5,6,34868.666668,124,281.19892474193546
1019,5,7,79980.888888,124,645.0071684516129
1019,5,8,103765.444444,121,857.5656565619834
1019,5,9,89838.555556,116,774.4703065172414
1019,5,10,87859.777777,116,757.411877387931
1019,5,11,84437.222222,112,753.9037698392857
1019,5,12,85825.0,114,752.8508771929825
1019,5,13,83212.666666,116,717.3505747068966
1019,5,14,81547.444445,116,702.9952107327587
1019,5,15,79654.333335,116,686.6752873706897
1019,5,16,82514.222222,116,711.329501913793
1019,5,17,95142.777779,123,773.5185185284553
1019,5,18,94309.444443,124,760.5600358306451
1019,5,19,85669.444446,124,690.8826164999999
1019,5,20,74526.333334,124,601.0188172096774
1019,5,21,67560.333335,124,544.8413978629032
1019,5,22,53250.333332,124,429.4381720322581
1019,5,23,40804.11111,124,329.0654121774193
1019,6,0,27036.222222,120,225.30185185
1019,6,1,17116.444444,124,138.0358422903226
1019,6,2,10398.222219,124,83.85663079838709
1019,6,3,7541.555555,124,60.81899641129032
1019,6,4,7509.666667,124,60.56182795967742
1019,6,5,13909.333332,124,112.172043
1019,6,6,33915.88889,124,273.515232983871
1019,6,7,78390.666669,124,632.1827957177419
1019,6,8,104369.777778,122,855.4899817868853
1019,6,9,88977.222223,112,794.4394841339287
1019,6,10,86863.777778,112,775.5694444464286
1019,6,11,84252.333333,112,752.2529761875
1019,6,12,82983.00000100001,112,740.9196428660715
1019,6,13,81543.333334,112,728.0654761964286
1019,6,14,79151.777777,113,700.4582104159292
1019,6,15,76911.0,112,686.7053571428571
1019,6,16,83680.063491,118,709.1530804322033
1019,6,17,95732.333332,124,772.0349462258064
1019,6,18,94140.666666,124,759.1989247258065
1019,6,19,86737.88889,124,699.4991039516129
1019,6,20,78101.222222,124,629.8485663064516
1019,6,21,68346.666668,124,551.1827957096774
1019,6,22,54531.666667,124,439.77150537903225
1019,6,23,41781.999999,124,336.9516128951613
1021,0,0,201868.0,452,446.6106194690266
1021,0,1,114497.166667,458,249.9938136834061
1021,0,2,64202.0,458,140.17903930131004
1021,0,3,31324.166667999998,456,68.69334795614034
1021,0,4,19468.166667,456,42.693347953947374
1021,0,5,22228.666667,456,48.74707602412281
1021,0,6,72643.0,456,159.3048245614035
1021,0,7,235859.833334,456,517.2364766096491
1021,0,8,269503.5,453,594.9304635761589
1021,0,9,275795.0,453,608.8189845474614
1021,0,10,281106.000001,456,616.4605263179825
1021,0,11,277183.333334,456,607.858187135965
1021,0,12,274853.833334,456,602.749634504386
1021,0,13,275093.333333,456,603.2748538004387
1021,0,14,273310.0,456,599.3640350877193
1021,0,15,265456.166667,456,582.140716375
1021,0,16,272852.166667,456,598.360014620614
1021,0,17,272332.833333,456,597.2211257302632
1021,0,18,258310.0,455,567.7142857142857
1021,0,19,252847.333336,455,555.7084249142857
1021,0,20,257323.5,456,564.3059210526316
1021,0,21,258598.0,456,567.1008771929825
1021,0,22,258706.833335,456,567.3395467872807
1021,0,23,245279.833333,456,537.8943713442982
1021,1,0,202600.999999,450,450.2244444422222
1021,1,1,112965.833333,452,249.92441002876106
1021,1,2,62462.333334,452,138.19100295132745
1021,1,3,29359.833333,452,64.95538348008849
1021,1,4,18576.666667,452,41.098820059734514
1021,1,5,23541.333334,452,52.08259587168141
1021,1,6,72412.333333,452,160.20427728539823
1021,1,7,234166.166667,450,520.36925926
1021,1,8,262609.833333,450,583.5774074066667
1021,1,9,270522.500001,447,605.195749442953
1021,1,10,275092.399999,444,619.5774774752252
1021,1,11,273456.166667,447,611.7587621185681
1021,1,12,271443.833333,445,609.9861423213483
1021,1,13,266054.866666,445,597.8761048674157
1021,1,14,266627.833332,448,595.1514136875
1021,1,15,260592.833334,449,580.3849294743875
1021,1,16,268069.0,452,593.0730088495575
1021,1,17,268988.166667,452,595.1065634225663
1021,1,18,259035.333335,452,573.0870206526549
1021,1,19,256365.833332,452,567.1810471946903
1021,1,20,254947.999999,452,564.0442477853982
1021,1,21,258303.833332,452,571.4686578141593
1021,1,22,256056.166666,449,570.2809948017817
1021,1,23,243119.666666,451,539.0679970421286
1021,2,0,209479.666667,449,466.5471417973274
1021,2,1,119660.49999899999,452,264.7356194668141
1021,2,2,68905.666666,452,152.4461651902655
1021,2,3,32682.166667,452,72.30567846681416
1021,2,4,19358.499999,452,42.82853982079646
1021,2,5,22533.333334,452,49.85250737610619
1021,2,6,70626.499999,452,156.25331858185842
1021,2,7,233315.833334,451,517.3300073924612
1021,2,8,262645.666667,452,581.0744837765486
1021,2,9,272049.833333,452,601.8801622411505
1021,2,10,276963.333334,452,612.7507374646018
1021,2,11,274165.666666,452,606.5612094380531
1021,2,12,267585.0,450,594.6333333333333
1021,2,13,269278.5,451,597.069844789357
1021,2,14,267560.0,451,593.2594235033259
1021,2,15,263649.0,452,583.2942477876106
1021,2,16,271837.0,452,601.4092920353983
1021,2,17,264201.0,452,584.5154867256637
1021,2,18,251749.166667,451,558.2021433858093
1021,2,19,252250.5,452,558.0763274336283
1021,2,20,251025.333333,451,556.5971914257206
1021,2,21,249832.833333,449,556.4205642160356
1021,2,22,255774.166665,451,567.1267553547672
1021,2,23,248438.666666,448,554.5505952366071
1021,3,0,212752.0,445,478.0943820224719
1021,3,1,124476.0,448,277.8482142857143
1021,3,2,69570.0,448,155.29017857142858
1021,3,3,34536.0,450,76.74666666666667
1021,3,4,20740.0,454,45.68281938325991
1021,3,5,23305.0,456,51.10745614035088
1021,3,6,67980.000001,456,149.07894737061403
1021,3,7,217096.0,456,476.0877192982456
1021,3,8,258216.0,456,566.2631578947369
1021,3,9,271474.0,455,596.6461538461539
1021,3,10,285315.833333,456,625.6926169583334
1021,3,11,280135.166666,455,615.6816849802198
1021,3,12,275406.833334,453,607.9621044900663
1021,3,13,275852.0,456,604.938596491228
1021,3,14,265891.0,456,583.094298245614
1021,3,15,241838.0,456,530.3464912280701
1021,3,16,254561.166666,456,558.2481725131579
1021,3,17,261474.333333,456,573.4086257302631
1021,3,18,265357.666668,456,581.9247076052632
1021,3,19,265665.0,456,582.5986842105264
1021,3,20,263682.0,456,578.25
1021,3,21,261294.0,456,573.0131578947369
1021,3,22,259674.333334,456,569.4612573114035
1021,3,23,260834.666666,456,572.0058479517544
1021,4,0,238131.333333,451,528.0073909822617
1021,4,1,183863.0,454,404.98458149779736
1021,4,2,123352.0,456,270.50877192982455
1021,4,3,68875.0,454,151.70704845814979
1021,4,4,36000.0,452,79.64601769911505
1021,4,5,28360.0,452,62.743362831858406
1021,4,6,47414.0,452,104.89823008849558
1021,4,7,152939.0,452,338.3606194690266
1021,4,8,229824.0,452,508.46017699115043
1021,4,9,222764.5,450,495.03222222222223
1021,4,10,236067.500001,455,518.8296703318681
1021,4,11,261252.333333,456,572.921783625
1021,4,12,272565.999999,456,597.7324561381579
1021,4,13,264856.000001,456,580.8245614057017
1021,4,14,229603.333333,456,503.516081870614
1021,4,15,217279.999999,456,476.49122806798243
1021,4,16,245866.0,456,539.1798245614035
1021,4,17,260687.333333,460,566.7115942021738
1021,4,18,263104.333333,456,576.9831871337719
1021,4,19,271912.833333,460,591.1148550717392
1021,4,20,268963.333333,460,584.70289855
1021,4,21,267739.199999,460,582.0417391282609
1021,4,22,267753.5,460,582.0728260869565
1021,4,23,256438.666667,460,557.4753623195652
1021,5,0,218698.333333,456,479.6016081864035
1021,5,1,133688.166667,460,290.626449276087
1021,5,2,72403.5,457,158.43216630196937
1021,5,3,33078.333334,459,72.06608569498911
1021,5,4,19515.833333,460,42.42572463695652
1021,5,5,23562.999999,460,51.22391304130435
1021,5,6,73647.833333,460,160.10398550652175
1021,5,7,242926.499999,460,528.1010869543478
1021,5,8,274380.333333,460,596.4789855065218
1021,5,9,282795.166667,460,614.7721014499999
1021,5,10,287222.0,458,627.1222707423581
1021,5,11,281943.5,460,612.920652173913
1021,5,12,279218.500001,458,609.6473799148472
1021,5,13,275394.666667,458,601.2983988362445
1021,5,14,274050.0,457,599.6717724288841
1021,5,15,267234.666667,460,580.9449275369565
1021,5,16,277217.000001,459,603.9586056666667
1021,5,17,273427.666667,458,597.003639010917
1021,5,18,264416.0,460,574.8173913043478
1021,5,19,261274.166668,460,567.9873188434782
1021,5,20,262632.833333,458,573.4341339148472
1021,5,21,259418.333332,456,568.8998537982457
1021,5,22,260288.499999,459,567.0773420457516
1021,5,23,241472.933333,460,524.9411594195652
1021,6,0,200346.166667,445,450.21610486966296
1021,6,1,116104.00000100001,456,254.6140350899123
1021,6,2,66196.49999899999,456,145.16776315570175
1021,6,3,31591.666667,456,69.27997076096491
1021,6,4,19820.166667,456,43.46527777850878
1021,6,5,23313.166667,456,51.12536549780702
1021,6,6,70407.666666,453,155.42531272847683
1021,6,7,234956.166667,455,516.3871794879121
1021,6,8,273619.000001,454,602.6850220286344
1021,6,9,280924.666666,456,616.062865495614
1021,6,10,285761.166666,456,626.6692251447367
1021,6,11,281670.999999,456,617.6995614013158
1021,6,12,277402.0,460,603.0478260869565
1021,6,13,272188.666667,452,602.1873156349557
1021,6,14,269744.666667,453,595.4628403245033
1021,6,15,263964.333332,456,578.8691520438597
1021,6,16,275634.666666,456,604.4619883026315
1021,6,17,273991.666666,456,600.858918127193
1021,6,18,260601.833333,451,577.831116037694
1021,6,19,260353.666666,454,573.4662261365639
1021,6,20,261756.999999,455,575.2901098879121
1021,6,21,261401.666666,456,573.249269004386
1021,6,22,260971.500001,456,572.3059210548246
1021,6,23,244628.900001,456,536.4668859671052
1028,0,0,71951.0,249,288.9598393574297
1028,0,1,42735.0,252,169.58333333333334
1028,0,2,24721.0,252,98.09920634920636
1028,0,3,15684.2,252,62.238888888888894
1028,0,4,15502.6,252,61.51825396825397
1028,0,5,19140.0,252,75.95238095238095
1028,0,6,52851.0,252,209.72619047619048
1028,0,7,127932.6,252,507.66904761904766
1028,0,8,140570.0,251,560.0398406374502
1028,0,9,140971.0,253,557.197628458498
1028,0,10,146841.0,253,580.399209486166
1028,0,11,151879.0,256,593.27734375
1028,0,12,152293.0,256,594.89453125
1028,0,13,152578.0,256,596.0078125
1028,0,14,148631.0,256,580.58984375
1028,0,15,141559.0,256,552.96484375
1028,0,16,146397.0,256,571.86328125
1028,0,17,151090.0,256,590.1953125
1028,0,18,153582.0,256,599.9296875
1028,0,19,154248.0,256,602.53125
1028,0,20,152291.0,256,594.88671875
1028,0,21,143144.0,256,559.15625
1028,0,22,127412.0,256,497.703125
1028,0,23,102096.0,260,392.67692307692306
1028,1,0,74297.0,254,292.50787401574803
1028,1,1,44487.6,256,173.7796875
1028,1,2,25021.0,256,97.73828125
1028,1,3,14737.2,256,57.5671875
1028,1,4,15299.6,256,59.7640625
1028,1,5,20424.6,256,79.78359375
1028,1,6,54225.2,256,211.8171875
1028,1,7,127948.2,256,499.79765625
1028,1,8,142066.0,256,554.9453125
1028,1,9,139785.8,253,552.5130434782608
1028,1,10,145148.0,252,575.984126984127
1028,1,11,148716.0,252,590.1428571428571
1028,1,12,148873.0,250,595.492
1028,1,13,151459.0,253,598.6521739130435
1028,1,14,148603.0,256,580.48046875
1028,1,15,140549.0,256,549.01953125
1028,1,16,144286.0,256,563.6171875
1028,1,17,151923.0,256,593.44921875
1028,1,18,154511.0,256,603.55859375
1028,1,19,155865.0,256,608.84765625
1028,1,20,154703.0,256,604.30859375
1028,1,21,143479.0,256,560.46484375
1028,1,22,127924.0,253,505.6284584980237
1028,1,23,102053.0,254,401.7834645669291
1028,2,0,77351.4,252,306.95
1028,2,1,45703.8,252,181.36428571428573
1028,2,2,26470.0,252,105.03968253968254
1028,2,3,16799.2,252,66.66349206349207
1028,2,4,16716.4,252,66.33492063492064
1028,2,5,20019.8,252,79.44365079365079
1028,2,6,53284.8,252,211.44761904761907
1028,2,7,126989.2,252,503.92539682539683
1028,2,8,140597.0,252,557.9246031746031
1028,2,9,141596.0,252,561.8888888888889
1028,2,10,146587.0,248,591.0766129032259
1028,2,11,147256.0,248,593.7741935483871
1028,2,12,151421.0,252,600.8769841269841
1028,2,13,152892.0,252,606.7142857142857
1028,2,14,147071.0,252,583.6150793650794
1028,2,15,142463.0,252,565.3293650793651
1028,2,16,144550.0,247,585.2226720647774
1028,2,17,149855.0,248,604.2540322580645
1028,2,18,152937.0,252,606.8928571428571
1028,2,19,154581.0,252,613.4166666666666
1028,2,20,153746.0,253,607.6916996047431
1028,2,21,145450.0,252,577.1825396825396
1028,2,22,132261.6,252,524.8476190476191
1028,2,23,105719.6,248,426.2887096774194
1028,3,0,82953.0,246,337.2073170731707
1028,3,1,51934.0,248,209.41129032258064
1028,3,2,28151.0,248,113.51209677419355
1028,3,3,17062.5,252,67.70833333333333
1028,3,4,17010.8,255,66.70901960784313
1028,3,5,20297.7,256,79.287890625
1028,3,6,49544.6,256,193.53359375
1028,3,7,109060.6,256,426.01796875
1028,3,8,136908.0,256,534.796875
1028,3,9,144806.4,256,565.65
1028,3,10,151626.0,256,592.2890625
1028,3,11,154051.0,254,606.5
1028,3,12,152850.0,251,608.9641434262949
1028,3,13,156740.0,255,614.6666666666666
1028,3,14,154883.0,253,612.1857707509881
1028,3,15,140347.0,254,552.5472440944882
1028,3,16,144253.0,255,565.6980392156863
1028,3,17,150171.0,256,586.60546875
1028,3,18,154787.0,256,604.63671875
1028,3,19,157739.0,256,616.16796875
1028,3,20,159428.0,256,622.765625
1028,3,21,158001.0,256,617.19140625
1028,3,22,150021.0,256,586.01953125
1028,3,23,133152.0,256,520.125
1028,4,0,115513.0,252,458.38492063492066
1028,4,1,86097.0,256,336.31640625
1028,4,2,53859.0,256,210.38671875
1028,4,3,30160.0,256,117.8125
1028,4,4,18462.6,256,72.11953125
1028,4,5,18508.4,256,72.2984375
1028,4,6,33388.2,257,129.91517509727626
1028,4,7,57805.0,256,225.80078125
1028,4,8,75695.0,256,295.68359375
1028,4,9,94620.0,256,369.609375
1028,4,10,127649.0,256,498.62890625
1028,4,11,155637.0,256,607.95703125
1028,4,12,165144.0,256,645.09375
1028,4,13,165953.0,255,650.7960784313725
1028,4,14,153952.0,256,601.375
1028,4,15,135520.0,256,529.375
1028,4,16,142130.8,256,555.1984375
1028,4,17,148534.0,256,580.2109375
1028,4,18,154185.0,256,602.28515625
1028,4,19,156164.0,256,610.015625
1028,4,20,157336.0,256,614.59375
1028,4,21,151159.0,256,590.46484375
1028,4,22,142379.0,256,556.16796875
1028,4,23,124335.0,256,485.68359375
1028,5,0,95713.0,254,376.8228346456693
1028,5,1,57996.0,256,226.546875
1028,5,2,30056.0,256,117.40625
1028,5,3,16731.8,256,65.35859375
1028,5,4,16478.6,256,64.36953125
1028,5,5,20292.0,256,79.265625
1028,5,6,54925.0,256,214.55078125
1028,5,7,129186.2,256,504.63359375
1028,5,8,142318.5,256,555.931640625
1028,5,9,143415.0,256,560.21484375
1028,5,10,147756.0,256,577.171875
1028,5,11,151534.0,256,591.9296875
1028,5,12,152049.0,256,593.94140625
1028,5,13,153256.0,256,598.65625
1028,5,14,146021.0,255,572.6313725490196
1028,5,15,138618.0,256,541.4765625
1028,5,16,142909.2,256,558.2390625
1028,5,17,149171.0,253,589.6086956521739
1028,5,18,151493.0,252,601.1626984126984
1028,5,19,153441.0,252,608.8928571428571
1028,5,20,150427.0,252,596.9325396825396
1028,5,21,140088.0,252,555.9047619047619
1028,5,22,124443.0,252,493.82142857142856
1028,5,23,94450.0,252,374.8015873015873
1028,6,0,67557.0,247,273.5101214574899
1028,6,1,41296.0,250,165.184
1028,6,2,23014.0,251,91.68924302788845
1028,6,3,14173.2,252,56.24285714285715
1028,6,4,14635.0,252,58.07539682539682
1028,6,5,18988.0,251,75.64940239043824
1028,6,6,50449.4,245,205.91591836734693
1028,6,7,123144.0,250,492.576
1028,6,8,141596.0,252,561.8888888888889
1028,6,9,142542.0,252,565.6428571428571
1028,6,10,146774.0,252,582.436507936508
1028,6,11,151060.0,252,599.4444444444445
1028,6,12,151034.0,252,599.3412698412699
1028,6,13,150307.0,250,601.228
1028,6,14,145465.0,249,584.1967871485944
1028,6,15,136366.0,248,549.8629032258065
1028,6,16,142216.0,248,573.4516129032259
1028,6,17,148013.0,248,596.8266129032259
1028,6,18,149580.0,248,603.1451612903226
1028,6,19,154070.0,252,611.3888888888889
1028,6,20,150838.0,252,598.563492063492
1028,6,21,139572.0,252,553.8571428571429
1028,6,22,125275.0,250,501.1
1028,6,23,97450.0,251,388.24701195219126
1029,0,0,134129.857141,444,302.09427284009007
1029,0,1,77592.90476599999,450,172.42867725777776
1029,0,2,42006.371429,450,93.34749206444444
1029,0,3,25434.238096,448,56.772852892857145
1029,0,4,22711.857143,448,50.69610969419643
1029,0,5,32291.142862,448,72.07844388839285
1029,0,6,98741.819046,448,220.40584608482143
1029,0,7,245750.219052,448,548.5495960982142
1029,0,8,293924.571427,441,666.4956268185941
1029,0,9,300879.904767,442,680.7237664411765
1029,0,10,317192.047621,444,714.3965036509009
1029,0,11,329175.619047,444,741.3865293851352
1029,0,12,342954.190476,447,767.2353254496645
1029,0,13,340757.761904,448,760.6200042500001
1029,0,14,303238.047618,448,676.8706420044643
1029,0,15,283739.952382,448,633.3481079955357
1029,0,16,302721.476193,448,675.7175807879464
1029,0,17,333567.523816,449,742.9120797683742
1029,0,18,357372.714281,452,790.6475979668143
1029,0,19,359664.380955,452,795.7176569800885
1029,0,20,347641.857148,452,769.1191529823009
1029,0,21,306807.238095,452,678.7770754314159
1029,0,22,256302.285719,452,567.040455130531
1029,0,23,196362.761908,452,434.4308891769911
1029,1,0,139987.142858,446,313.8725176188341
1029,1,1,80786.714288,448,180.32748725000002
1029,1,2,42332.809524,448,94.4928784017857
1029,1,3,24107.285717,448,53.81090561830357
1029,1,4,21665.428574,448,48.36033163839286
1029,1,5,33583.895236,448,74.96405186607142
1029,1,6,98565.666669,448,220.01264881473213
1029,1,7,242479.266664,448,541.2483630892857
1029,1,8,295402.380946,448,659.3803146116071
1029,1,9,296680.333331,443,669.7072987155756
1029,1,10,308426.714287,440,700.9698051977273
1029,1,11,323737.571432,443,730.7845856252823
1029,1,12,334904.238098,441,759.4200410385488
1029,1,13,332047.809526,441,752.9428787437641
1029,1,14,297626.523809,444,670.3300085788288
1029,1,15,278697.476194,444,627.6970184549549
1029,1,16,301273.80952300003,447,673.9906253310962
1029,1,17,331854.142857,448,740.7458545915179
1029,1,18,354478.809525,452,784.2451538163716
1029,1,19,356593.428573,450,792.4298412733334
1029,1,20,344163.857146,450,764.8085714355556
1029,1,21,305722.619045,451,677.8772040909091
1029,1,22,256995.428578,449,572.372892155902
1029,1,23,195584.523817,451,433.6685672217295
1029,2,0,143579.809523,449,319.7768586258352
1029,2,1,83914.42857,452,185.65139064159294
1029,2,2,44994.000005,452,99.54424779867257
1029,2,3,28289.571425,452,62.587547400442475
1029,2,4,24414.571425,452,54.01453855088495
1029,2,5,33867.999999,452,74.92920353761062
1029,2,6,99760.695238,452,220.70950273893806
1029,2,7,241182.00952,451,534.7716397339246
1029,2,8,295938.333336,452,654.7308259646018
1029,2,9,303268.619046,452,670.9482722256637
1029,2,10,320908.428576,452,709.9743995044247
1029,2,11,333794.14286,452,738.4826169469027
1029,2,12,345520.047622,451,766.1198395166297
1029,2,13,343804.904763,450,764.0108994733334
1029,2,14,306080.523813,451,678.6707845077606
1029,2,15,291591.52381,452,645.1139907300885
1029,2,16,309507.76190599997,448,690.8655399687499
1029,2,17,335754.476193,446,752.8127268901345
1029,2,18,358362.619045,452,792.8376527544248
1029,2,19,357413.380954,449,796.0208929933185
1029,2,20,345642.285715,447,773.2489613310962
1029,2,21,307579.80952300003,447,688.0980078814318
1029,2,22,259935.285717,448,580.2126913325893
1029,2,23,202386.095236,444,455.8245388198198
1029,3,0,154886.428573,441,351.2163913219955
1029,3,1,92961.428571,444,209.37258687162162
1029,3,2,47711.809523,444,107.45903045720722
1029,3,3,28401.095243,446,63.67958574663677
1029,3,4,24656.44762,450,54.79210582222222
1029,3,5,32560.409527,452,72.03630426327433
1029,3,6,88603.666668,452,196.02581121238939
1029,3,7,201252.31428,452,445.248482920354
1029,3,8,275460.904765,452,609.4267804535398
1029,3,9,299865.238095,451,664.8896631818182
1029,3,10,330947.85713899997,452,732.1855246438053
1029,3,11,343849.047624,450,764.1089947199999
1029,3,12,349135.190476,447,781.0630659418345
1029,3,13,352734.047622,448,787.3527848705356
1029,3,14,324445.714283,448,724.2091836674107
1029,3,15,277859.761903,448,620.2226828191964
1029,3,16,285550.238091,448,637.3889243102678
1029,3,17,320998.333331,451,711.7479674745011
1029,3,18,351129.285712,448,783.7707270357142
1029,3,19,367771.857147,448,820.9193239888392
1029,3,20,364630.714288,448,813.9078443928572
1029,3,21,335112.952384,448,748.019983
1029,3,22,299681.619048,448,668.932185375
