intersection_id,community,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,dtw_cluster,mean_volume,trusted_months,name_fa_x,gis_id,name_fa_y,intersection_label,pre_pandemic_volume,pre_months,mar_oct_2020_volume,mar_oct_months,trusted_months_calc,monthly_mean_volume,monthly_std_volume,monthly_volume_cv,max_abs_consecutive_month_change,possible_regime_shift,shock_change,recovery_change,jan_2021_vs_2020,mar_oct_vs_pre,volume_rank,centrality_rank,community_label
1078,1,0.0958904109589041,6.956432448618827,0.008751902587519,0.1390559531452429,2,483.6065102615997,21,چهارراه وفايي,1017.0,چهارراه وفايي,SCATS 1078 — چهارراه وفايي,486.3490341013853,14.0,426.49853354927507,4.0,21,483.60651026159974,43.799804989276424,0.09056909710661995,0.24053652839562,No large shift,-0.24053652839562,0.23030932295414774,,-0.12306079863547892,49.0,20.0,Community 1
1079,1,0.0958904109589041,6.966960641006285,0.1080669710806697,0.1686480045295599,2,476.5630671830931,22,طيب - مسجد سيد,1022.0,طيب - مسجد سيد,SCATS 1079 — طيب - مسجد سيد,491.3553181035372,11.0,462.92164473742827,7.0,22,476.5630671830931,28.564369016579718,0.05993827676454297,0.23887095746686215,No large shift,,0.23887095746686215,,-0.05786784495556718,52.0,17.0,Community 1
1080,2,0.0547945205479452,3.9837579928438265,0.0,0.1091872879921099,2,571.2226060965087,20,توحيد دانشگاه,1089.0,توحيد دانشگاه,SCATS 1080 — توحيد دانشگاه,620.0162093896913,8.0,565.8582819541407,8.0,20,571.2226060965087,83.43599009507867,0.14606563046453044,0.29609801719650597,No large shift,-0.01100251844230904,0.29609801719650597,,-0.08734921219053382,33.0,55.0,Community 2
1081,2,0.1232876712328767,8.959750585503977,0.0205479452054794,0.1501967580035962,2,441.2898113013389,24,سه راه حكيم نظامي (شهداي غزه),1078.0,سه راه حكيم نظامي (شهداي غزه),SCATS 1081 — سه راه حكيم نظامي (شهداي غزه),465.4503115955116,12.0,427.1206003442502,8.0,24,441.2898113013389,56.29167660972233,0.12756169566598724,0.3419126920252732,No large shift,-0.3419126920252732,0.27389926525642116,,-0.08234973808454749,61.0,5.0,Community 2
1082,4,0.0821917808219178,5.951576523927922,0.1229071537290715,0.1072842432314388,2,470.93701910007934,26,توحيد شريعتي,1082.0,توحيد شريعتي,SCATS 1082 — توحيد شريعتي,489.2812577656805,14.0,454.86384515769,8.0,26,470.93701910007934,47.671437329344144,0.10122677852006669,0.33665313119932705,No large shift,-0.33665313119932705,0.2820532508057696,-0.09639151195390405,-0.07034279785242292,53.0,29.0,Community 4
1083,4,0.0958904109589041,6.81228660702297,0.0296803652968036,0.0936333043939091,2,886.3907333061294,9,چهارراه امين (حكيم نظامي-شريعتي),1083.0,چهارراه امين (حكيم نظامي-شريعتي),SCATS 1083 — چهارراه امين (حكيم نظامي-شريعتي),561.3989516803003,6.0,,,9,886.3907333061294,395.49782473418173,0.4461890336545183,0.8641569389967128,Review,,,,,5.0,27.0,Community 4
1084,2,0.0684931506849315,4.9772327529018,0.0323439878234398,0.1128993480615436,2,553.3468373690963,23,ميدان ارتش,1084.0,ميدان ارتش,SCATS 1084 — ميدان ارتش,573.2233488571521,12.0,531.4107256229795,8.0,23,553.3468373690963,52.613609202657194,0.09508251543066576,0.24240545363217536,No large shift,-0.24240545363217536,0.2230886062610733,0.024644245287701594,-0.07294298691345247,35.0,36.0,Community 2
1085,3,0.0821917808219178,5.89812158002924,0.0464231354642313,0.1043627235156041,2,477.3726394090666,14,سه راه سيمين,1095.0,سه راه سيمين,SCATS 1085 — سه راه سيمين,476.9446280017954,10.0,,,14,477.3726394090666,14.264818170311136,0.02988193497635174,0.0326264538264055,No large shift,,,,,51.0,33.0,Community 3
1086,2,0.0821917808219178,5.978639555147554,0.039193302891933,0.1074347001555323,2,480.1687727759436,24,وحيد رودكي,1087.0,وحيد رودكي,SCATS 1086 — وحيد رودكي,495.50409372434484,14.0,461.16380760174906,7.0,24,480.1687727759436,44.964785405730005,0.09364371020168669,0.3032115591104402,No large shift,-0.3032115591104402,0.2534604106180134,-0.044115709180769125,-0.06930373847062443,50.0,28.0,Community 2
1088,3,0.0684931506849315,4.909817497147347,0.0057077625570776,0.0853670644655747,2,643.826134675805,13,,,,SCATS 1088,647.646089405992,10.0,,,13,643.826134675805,11.160073229634815,0.017333986038411454,0.025314433969229944,No large shift,,,,,15.0,48.0,Community 3
1090,4,0.0684931506849315,4.941795206798764,0.0,0.0837641887381429,2,450.32305491685497,24,چهار راه توحيد نظر,1090.0,چهار راه توحيد نظر,SCATS 1090 — چهار راه توحيد نظر,450.78710473426713,14.0,447.6763155129853,6.0,24,450.32305491685497,19.96561483648976,0.04433620401730508,0.07520578643853859,No large shift,,,-0.0685280601034346,-0.0069007946070587245,58.0,46.0,Community 4
1092,2,0.1232876712328767,8.9586682437594,0.1381278538812785,0.2137091627901711,2,731.4675177346555,14,پل وحيد,1091.0,پل وحيد,SCATS 1092 — پل وحيد,746.5102198947551,9.0,680.2730608527158,1.0,14,731.4675177346555,39.02095970960753,0.05334612783689273,0.05645063845763765,No large shift,,,,-0.08872907198963398,11.0,6.0,Community 2
1093,4,0.0958904109589041,6.959657223348437,0.0365296803652968,0.1406641313495234,2,604.1122305365659,24,جنوب فلزي,1093.0,جنوب فلزي,SCATS 1093 — جنوب فلزي,550.0976552372776,12.0,687.9937603064857,8.0,24,604.1122305365659,85.51426798819568,0.14155361150732346,0.34098674254379957,No large shift,-0.2884020363264739,0.34098674254379957,-0.054049974217684316,0.25067568231994786,23.0,19.0,Community 4
1094,4,0.0958904109589041,6.8696541464934535,0.0106544901065449,0.116460096034644,2,844.6318981255215,25,جنوب آذر,1094.0,جنوب آذر,SCATS 1094 — جنوب آذر,833.4279814952941,14.0,841.6548638266377,8.0,25,844.6318981255215,65.39012602539188,0.0774184898421563,0.2749929095683419,No large shift,-0.15121427334649995,0.2749929095683419,,0.009871137655569573,6.0,24.0,Community 4
1095,2,0.0684931506849315,4.974046900522014,0.0011415525114155,0.0931169974761162,2,519.605802481939,7,وحيد باغ درياچه,1096.0,وحيد باغ درياچه,SCATS 1095 — وحيد باغ درياچه,519.2328082981176,5.0,,,7,519.605802481939,11.74682985556205,0.022607195299691362,0.034533924682566886,No large shift,,,,,43.0,37.0,Community 2
1096,1,0.0547945205479452,3.770013110645675,0.0,0.0222457025299006,2,402.8990242808033,1,,,,SCATS 1096,,,,,1,402.8990242808033,,,,No large shift,,,,,65.0,71.0,Community 1
1109,4,0.0958904109589041,6.852778507978771,0.0487062404870624,0.111626799950939,2,543.3761017126424,26,شيخ مفيد شيخ صدوق,1109.0,شيخ مفيد شيخ صدوق,SCATS 1109 — شيخ مفيد شيخ صدوق,567.2743513608234,14.0,522.3235364440766,8.0,26,543.3761017126424,55.40850711227971,0.10197082083227466,0.34649542598906846,No large shift,-0.34649542598906846,0.29617913458835976,-0.15281417429365785,-0.07923999174106,38.0,25.0,Community 4
1112,4,0.0958904109589041,6.956093363238734,0.039193302891933,0.1318705693465316,2,601.4727505810524,25,هزار جریب آزادی,1106.0,هزار جریب آزادی,SCATS 1112 — هزار جریب آزادی,629.8908149030683,13.0,588.2536289149176,8.0,25,601.4727505810524,64.52775242443687,0.10728291907172831,0.34805568420811983,No large shift,-0.34805568420811983,0.3288542427374226,,-0.06610222756551565,24.0,21.0,Community 4
1113,2,0.0547945205479452,3.960955147532572,0.0,0.0781664069922932,2,609.2744933767298,25,دفاع مقدس,1080.0,دفاع مقدس,SCATS 1113 — دفاع مقدس,647.6418809360667,13.0,581.2742073588115,8.0,25,609.2744933767298,68.51489617634525,0.11245324877563972,0.3671377913972673,No large shift,-0.3645106754332236,0.3671377913972673,-0.07614279237097132,-0.10247588293908816,22.0,65.0,Community 2
1115,1,0.0821917808219178,5.892467716906561,0.0452815829528158,0.0407706169855331,2,668.1468889207138,13,,,,SCATS 1115,671.7222709890093,10.0,,,13,668.1468889207138,20.393886714803863,0.03052305870606833,0.04869834877150381,No large shift,,,,,14.0,34.0,Community 1
1116,4,0.0958904109589041,6.970587908552601,0.2264079147640791,0.1555532678286095,2,800.0990848080936,26,جنوب پل فردوسي,1116.0,جنوب پل فردوسي,SCATS 1116 — جنوب پل فردوسي,830.5428774137731,14.0,785.6275762125736,8.0,26,800.0990848080936,67.31963685673323,0.0841391249346074,0.2836826001121979,No large shift,-0.2836826001121979,0.25448508124346225,-0.15083568522227486,-0.054079449023825554,8.0,15.0,Community 4
1117,3,0.0821917808219178,5.945086371359832,0.0136986301369863,0.1010111390879308,2,436.10439048236026,26,هتل پل,1117.0,هتل پل,SCATS 1117 — هتل پل,441.4290903135469,14.0,445.0489474398836,8.0,26,436.10439048236026,31.173421072831488,0.07148155751963796,0.2671506329003408,No large shift,-0.2671506329003408,0.2598010313275423,0.01741652713844255,0.008200313947967164,62.0,32.0,Community 3
1119,4,0.1095890410958904,7.858907883755689,0.0125570776255707,0.1468486725623867,2,538.0360646315128,13,,,,SCATS 1119,535.9135853872131,10.0,,,13,538.0360646315128,12.070425284332204,0.022434230858853172,0.05438410996190468,No large shift,,,,,41.0,12.0,Community 4
1501,1,0.0684931506849315,4.876798995337593,0.0038051750380517,0.0258319022475582,2,577.5229292250652,24,جي – اريسون,1467.0,جي – اريسون,SCATS 1501 — جي – اريسون,592.5720955483171,13.0,573.4429647381033,7.0,24,577.5229292250652,41.171929937614564,0.07129055463280062,0.22377899650721833,No large shift,-0.22377899650721833,0.2218879542904768,-0.04255525052146625,-0.03228152482022162,29.0,50.0,Community 1
